 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.8107996	0.045798771	0.0075723401	0.00073575707	0.0014430685	7.0238319e-05	0.00063864017	0.000140466058	1.525487185e-05	0.006102499335	0.00266156826	0.0081253916415	0.115896368792
n	0.8872834	0.0581046393333	0.00766828546667	0.000587431476667	0.00130497512667	6.33488199333e-05	0.000339049433333	6.23190885667e-05	5.47981091e-06	0.002334599061	0.000898179417	0.0027152696019	0.0386330106268
ì	0.605603910333	0.372153676444	0.00641352708889	0.000293788078889	0.000501763972223	2.29474187444e-05	0.000119218914111	2.25827224822e-05	1.91188813667e-06	0.0007813802995	0.00030100116459	0.000906296606083	0.0128779553117
c	0.218617732444	0.477082735481	0.0304769725296	0.104203607473	0.0383141112941	0.00215571426808	0.00361474483104	0.000128162606554	7.87375071522e-05	0.000411436886333	0.000262337496787	0.00134702514708	0.123306658372
h	0.107402172815	0.347019881827	0.0921618225099	0.162721675824	0.0531733193314	0.00299368005603	0.00494202767701	0.000178977612185	0.000138295139051	0.000311383354111	0.000312225655596	0.00181464521569	0.226829946124
e	0.0565136605351	0.303634577276	0.384423737503	0.085043830608	0.0236520230105	0.00117603902868	0.001849129911	7.6750498195e-05	8.01155046737e-05	0.000131655490704	0.000167150708865	0.000925830068997	0.142325534559
n	0.0188896621484	0.144696790425	0.678666932501	0.0811716622027	0.0271044606702	0.00072716621956	0.000798512275667	5.18028721983e-05	3.00090428812e-05	4.91868993013e-05	5.83239596217e-05	0.000310251081666	0.0474452094832
d	0.00976517808947	0.077214813475	0.5708079975	0.254502900734	0.0490099755567	0.00445092157319	0.00461533844522	0.000517361222733	0.000759671090627	0.000128054378167	0.000360795669541	0.000968915322122	0.0268980512737
i	0.00667317155757	0.0373149675917	0.420853825833	0.410170446911	0.0882460418522	0.00714078275773	0.00608127541507	0.000660079897578	0.00100124370774	0.000158977374056	0.000459898622747	0.00118744295857	0.0200518660502
s	0.00231582878027	0.0131907748972	0.319974110278	0.51438052897	0.130349747284	0.00568999915258	0.00525329423836	0.000515395822526	0.000441431133447	7.92040410187e-05	0.000285754517149	0.000578877604057	0.00694506020907
ò	0.0008634009838	0.0050852127974	0.159394611759	0.648895496323	0.156732222428	0.0122831333842	0.0124271042461	0.000568590200842	0.000463723751149	6.06607333396e-05	0.00024892852905	0.000387206931352	0.00258967825702
n	0.00028813422156	0.00194136460747	0.0711017379197	0.554592618774	0.309780080809	0.0154620272614	0.023782843082	0.00210625359361	0.00199407237038	0.000213112092447	0.00315852932302	0.00474905737378	0.0108301780397
t	9.63661261277e-05	0.00087792686349	0.0290838704399	0.286987854591	0.621222793603	0.00856095288713	0.0200700444473	0.00388605986454	0.00230890991679	0.000446764950816	0.00422268247434	0.00648402590126	0.0157517944799
a	3.21331949493e-05	0.000297521257463	0.0099685085733	0.105403097064	0.688659917868	0.168624009962	0.00806092110243	0.00629760962151	0.00084926328893	0.000377080236939	0.00152475163228	0.00245441564512	0.00745078313463
o	1.07116028224e-05	9.96046250537e-05	0.00340753469777	0.0413334815547	0.493602865956	0.443174103321	0.00638703523414	0.00746923487384	0.000513535052977	0.000179730635646	0.00051027630856	0.000819008267007	0.00249286031208
a	3.5715859244e-06	3.39479020846e-05	0.00121359106459	0.0190922221849	0.312300271985	0.64074665444	0.00999026774471	0.0141472772913	0.00105104825099	0.000139657078549	0.000172432470487	0.000273907922702	0.000835152862227
d	1.17714346682e-05	1.19664811615e-05	0.000432634935197	0.00823615556163	0.150028685128	0.49069475348	0.274538579248	0.0268630637638	0.00905406768366	0.00721467552285	0.0090769258675	0.022142901324	0.00169380588641
